system:index,area,class,co_mun,year,.geo
0_000000000000000008f2_0_0,130236.20731179668,0,2310506.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000008f3_0_0,14946.450863138418,0,2310605.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000008f5_0_0,43278.50329992912,0,2310803.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000008f7_0_0,58743.691182897586,0,2310902.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000008f8_0_0,24279.601284343524,0,2310951.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000008f9_0_0,130851.51624845983,0,2311009.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000008fa_0_0,21735.91277670615,0,2311108.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000008fc_0_0,40993.04944215615,0,2311231.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000008fd_0_0,104032.71566040174,0,2311264.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000008fe_0_0,201866.07928721508,0,2311306.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000008ff_0_0,55905.81510060368,0,2311355.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000900_0_0,327434.25424614624,0,2311405.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000901_0_0,61312.85396610101,0,2311504.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000903_0_0,38299.83806681371,0,2311702.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000905_0_0,138255.3217158675,0,2311900.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000906_0_0,80377.04269474486,0,2311959.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000907_0_0,96871.1153554777,0,2312007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000909_0_0,425890.38333505194,0,2312205.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000090c_0_0,28014.85663822091,0,2312502.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000090d_0_0,12223.278128838538,0,2312601.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000090e_0_0,100138.17781122224,0,2312700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000090f_0_0,42346.68645671441,0,2312809.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000911_0_0,153539.5115134364,0,2313005.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000912_0_0,86128.43502673574,0,2313104.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000913_0_0,196037.17780667965,0,2313203.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000914_0_0,45395.51060231951,0,2313252.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000915_0_0,401633.65280586283,0,2313302.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000919_0_0,20186.823713878985,0,2313559.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000091b_0_0,26358.644291751207,0,2313708.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000091c_0_0,31635.119570542938,0,2313757.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000091f_0_0,17914.31770018054,0,2313955.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000920_0_0,83504.0152577862,0,2314003.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000921_0_0,131102.3343988759,0,2314102.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000922_0_0,60802.88511652468,0,2400109.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000923_0_0,130282.07710156798,0,2400208.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000924_0_0,57564.24573829437,0,2400307.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000925_0_0,5056.6552008645795,0,2400406.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000926_0_0,38077.20050301637,0,2400505.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000927_0_0,12780.12037575559,0,2400604.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000928_0_0,19104.618545461155,0,2400703.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000929_0_0,74100.17445875057,0,2400802.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000092a_0_0,24450.669176466243,0,2400901.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000092b_0_0,160159.4523586079,0,2401008.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000092c_0_0,35511.187061875404,0,2401107.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000092e_0_0,89634.03328793017,0,2401305.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000092f_0_0,24534.340618711627,0,2401404.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000930_0_0,82517.52507682404,0,2401453.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000933_0_0,25322.467558179724,0,2401651.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000937_0_0,26089.7990707412,0,2401909.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000093a_0_0,24486.606491685317,0,2402204.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000093b_0_0,109450.67330171326,0,2402303.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000093c_0_0,24602.776797881437,0,2402402.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000093d_0_0,54208.22031280244,0,2402501.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000093e_0_0,72376.33830495898,0,2402600.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000941_0_0,11694.972237739852,0,2402907.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000942_0_0,29551.456939051597,0,2403004.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000944_0_0,11354.554427454595,0,2403202.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000946_0_0,12557.1963819443,0,2403301.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000947_0_0,26470.318491513874,0,2403400.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000949_0_0,13930.471500645031,0,2403608.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000094a_0_0,26835.66026652744,0,2403707.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000094b_0_0,32226.0914972718,0,2403756.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000094c_0_0,50431.40294714869,0,2403806.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000094d_0_0,18129.52898275025,0,2403905.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000094e_0_0,6312.165737266598,0,2404002.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000094f_0_0,33699.62473273765,0,2404101.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000951_0_0,112894.43024930576,0,2404309.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000952_0_0,12539.316058450346,0,2404408.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000953_0_0,25731.0630808941,0,2404507.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000955_0_0,37393.25653764376,0,2404705.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000956_0_0,12713.456460618016,0,2404804.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000957_0_0,20339.86860549906,0,2404853.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000958_0_0,13277.473447586872,0,2404903.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000095a_0_0,43560.844221341955,0,2405108.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000095b_0_0,30460.227039170968,0,2405207.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000095d_0_0,18875.86048625498,0,2405405.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000095f_0_0,33013.707771098336,0,2405603.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000960_0_0,36729.719268890956,0,2405702.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000962_0_0,8800.057028672794,0,2405900.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000963_0_0,11747.120359244595,0,2406007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000964_0_0,93312.35068675494,0,2406106.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000969_0_0,17594.12308781688,0,2406502.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000096b_0_0,67610.73176678005,0,2406700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000096d_0_0,3079.8678243862505,0,2406908.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000096e_0_0,16639.91690022162,0,2407005.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000970_0_0,77511.03540494404,0,2407203.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000971_0_0,3187.5018284374296,0,2407252.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000972_0_0,34536.5663519893,0,2407302.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000973_0_0,16916.0012948513,0,2407401.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000974_0_0,13091.767846177027,0,2407500.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000975_0_0,13484.844243235324,0,2407609.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000979_0_0,209853.489547758,0,2408003.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000097a_0_0,16606.42141344497,0,2408102.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000097d_0_0,14098.664592395027,0,2408409.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000097e_0_0,25294.0459015108,0,2408508.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000097f_0_0,8124.2232060660235,0,2408607.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000980_0_0,38288.25518151918,0,2408706.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000983_0_0,15003.710042527478,0,2408953.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000986_0_0,31884.541381431558,0,2409308.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000988_0_0,25964.520224976426,0,2409407.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000098b_0_0,95230.03870995673,0,2409704.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000098d_0_0,41876.83162754962,0,2409902.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000098e_0_0,8254.84667571311,0,2410009.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000990_0_0,10978.02903764278,0,2410207.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000991_0_0,31672.79455933409,0,2410256.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000993_0_0,50391.70909059646,0,2410405.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000994_0_0,7809.88640768696,0,2410504.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000995_0_0,9990.04804423787,0,2410603.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000996_0_0,12700.398424180741,0,2410702.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000997_0_0,12788.724801734834,0,2410801.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000999_0_0,15462.499285977983,0,2411007.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000099a_0_0,16875.37333883988,0,2411056.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000099d_0_0,141877.0552125409,0,2411403.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009a1_0_0,19055.890867620867,0,2411700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009a2_0_0,40406.22077364692,0,2411809.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009a3_0_0,7542.226396802927,0,2411908.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009a5_0_0,27670.77865199406,0,2412104.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009a8_0_0,17427.817988560157,0,2412401.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009a9_0_0,16590.661167715934,0,2412500.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009ad_0_0,46876.07001575514,0,2412807.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009af_0_0,19752.768744235327,0,2413003.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009b3_0_0,61590.8064183923,0,2413359.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009b6_0_0,12222.24738619603,0,2413557.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009b7_0_0,15762.605243471884,0,2413607.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009b9_0_0,12384.82706959029,0,2413805.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009bc_0_0,22345.73206800668,0,2414100.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009bd_0_0,7419.081680832679,0,2414159.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009bf_0_0,13526.803077510142,0,2414308.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009c0_0_0,83789.05823215055,0,2414407.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009c1_0_0,26845.157012764397,0,2414456.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009c2_0_0,21332.262533429304,0,2414506.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009c3_0_0,87352.33828351415,0,2414605.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009c5_0_0,7148.466402400874,0,2414753.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009c7_0_0,3778.248249803582,0,2414902.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009c9_0_0,23631.937252109154,0,2500106.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009ca_0_0,34430.476348046606,0,2500205.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009ce_0_0,30504.457585097756,0,2500536.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009d1_0_0,47390.01911603351,0,2500700.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009d2_0_0,12180.360116465246,0,2500734.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009d3_0_0,29539.220793747987,0,2500775.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009d8_0_0,9615.933259191634,0,2501153.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009db_0_0,12623.886608984556,0,2501351.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009e1_0_0,59471.900010272904,0,2501708.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009e4_0_0,60250.31217383302,0,2502003.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009e5_0_0,5049.187126322291,0,2502052.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009e6_0_0,17036.847133270352,0,2502102.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009e8_0_0,4734.656471855006,0,2502201.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009e9_0_0,18386.341093547046,0,2502300.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009ea_0_0,22805.019747840626,0,2502409.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009ec_0_0,19199.69683999859,0,2502607.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009ee_0_0,39856.79508821633,0,2502805.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009ef_0_0,9366.660578481164,0,2502904.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009f0_0_0,14994.60332733198,0,2503001.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009f1_0_0,45246.645642561045,0,2503100.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009f2_0_0,3128.434327773785,0,2503209.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009f3_0_0,19282.828013370046,0,2503308.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009f4_0_0,22015.178431092707,0,2503407.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009f8_0_0,56548.60355094814,0,2503704.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009f9_0_0,28759.854700432265,0,2503753.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009fb_0_0,54320.34244877919,0,2503902.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009fe_0_0,49680.30841614442,0,2504074.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000009ff_0_0,5438.224481440237,0,2504108.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a01_0_0,52905.08243614924,0,2504207.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a02_0_0,55161.547909962515,0,2504306.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a04_0_0,57882.174307021836,0,2504405.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a05_0_0,28056.07405024873,0,2504504.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a07_0_0,33313.678678660304,0,2504702.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a08_0_0,37912.85525176438,0,2504801.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a09_0_0,16965.738185768565,0,2504850.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a0c_0_0,74141.10160769243,0,2505105.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a10_0_0,22273.378673345967,0,2505303.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a12_0_0,17915.9784328432,0,2505402.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a13_0_0,6119.485915249554,0,2505501.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a14_0_0,26876.886329006076,0,2505600.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a17_0_0,24066.20822118327,0,2505907.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a1a_0_0,24398.03044827435,0,2506202.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a1e_0_0,34011.03387480611,0,2506509.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a1f_0_0,24417.621681180448,0,2506608.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a20_0_0,31656.86809583963,0,2506707.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a23_0_0,46764.77371113946,0,2507002.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a27_0_0,17909.004909285075,0,2507408.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000a28_0_0,21077.61177018319,0,2507507.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
